Order Date,Region,Category,Sales,Profit,Month-Year
2012-12-27,Central,Technology,239.9,71.97,2012-12
2013-11-15,East,Furniture,380.058,-21.7176,2013-11
2013-11-15,East,Technology,1199.976,179.9964,2013-11
2013-11-15,East,Furniture,48.576,9.7152,2013-11
2013-05-09,West,Office Supplies,17.94,8.073,2013-05
2011-12-26,East,Office Supplies,18.264,6.1641,2011-12
2011-12-26,East,Office Supplies,34.656,5.6316,2011-12
2011-12-26,East,Office Supplies,81.552,8.1552,2011-12
2011-12-26,East,Office Supplies,227.136,-42.588,2011-12
2014-06-09,East,Office Supplies,10.36,5.0764,2014-06
2012-04-07,Central,Office Supplies,463.248,-1181.2824,2012-04
2012-04-07,Central,Technology,383.952,47.994,2012-04
2013-07-11,West,Office Supplies,44.856,-35.8848,2013-07
2013-11-22,East,Technology,30.345,-24.276,2013-11
2013-11-22,East,Furniture,127.554,-9.111,2013-11
2013-11-22,East,Furniture,77.952,15.5904,2013-11
2014-11-13,West,Office Supplies,14.016,4.9056,2014-11
2011-11-01,South,Office Supplies,69.52,19.4656,2011-11
2011-11-01,South,Office Supplies,5.64,1.6356,2011-11
2013-05-16,East,Office Supplies,13.776,4.4772,2013-05
2011-11-07,Central,Office Supplies,245.88,68.8464,2011-11
2011-11-07,Central,Office Supplies,36.63,9.8901,2011-11
2011-11-07,Central,Office Supplies,22.58,5.8708,2011-11
2011-11-07,Central,Office Supplies,12.39,5.8233,2011-11
2014-10-06,West,Office Supplies,39.92,13.473,2014-10
2014-10-06,West,Office Supplies,61.96,27.882,2014-10
2014-10-06,West,Office Supplies,19.936,7.2268,2014-10
2014-06-02,East,Office Supplies,3.798,-2.6586,2014-06
2014-06-02,East,Office Supplies,27.744,10.0572,2014-06
2014-06-02,East,Technology,158.376,-34.3148,2014-06
2014-11-21,South,Furniture,27.58,11.5836,2014-11
2013-12-24,East,Office Supplies,5.553,-4.0722,2013-12
2014-09-30,South,Office Supplies,243.92,-54.882,2014-09
2013-11-08,East,Office Supplies,14.96,0.2992,2013-11
2011-04-04,West,Office Supplies,7.184,2.245,2011-04
2012-07-23,East,Office Supplies,10.512,3.6792,2012-07
2011-06-25,West,Technology,263.96,19.797,2011-06
2011-06-25,West,Office Supplies,71.632,17.908,2011-06
2011-06-25,West,Office Supplies,9.328,0.8162,2011-06
2011-09-08,West,Office Supplies,5.88,2.646,2011-09
2011-09-08,West,Furniture,975.92,121.99,2011-09
2011-09-08,West,Office Supplies,303.84,91.152,2011-09
2011-09-08,West,Office Supplies,485.88,19.4352,2011-09
2011-12-12,West,Furniture,12.54,4.5144,2011-12
2011-12-12,West,Office Supplies,8.94,0.6258,2011-12
2011-12-12,West,Furniture,9.24,4.4352,2011-12
2012-01-13,West,Office Supplies,70.008,24.5028,2012-01
2012-01-13,West,Furniture,77.6,38.024,2012-01
2012-01-13,West,Furniture,464.85,92.97,2012-01
2014-12-16,Central,Office Supplies,10.192,1.0192,2014-12
2013-12-19,East,Office Supplies,1793.98,843.1706,2013-12
2011-04-11,Central,Technology,758.352,265.4232,2011-04
2013-11-11,East,Office Supplies,20.368,7.3834,2013-11
2013-11-11,East,Office Supplies,49.848,16.8237,2013-11
2014-06-27,East,Technology,239.97,67.1916,2014-06
2014-11-14,West,Furniture,2404.704,150.294,2014-11
2014-11-14,West,Office Supplies,563.024,190.0206,2014-11
2014-11-14,West,Office Supplies,344.91,10.3473,2014-11
2014-11-14,West,Office Supplies,8.64,4.2336,2014-11
2014-11-25,East,Technology,89.988,-14.998,2014-11
2014-11-25,East,Office Supplies,229.544,83.2097,2014-11
2014-05-24,Central,Office Supplies,1.824,0.6156,2014-05
2014-05-24,Central,Office Supplies,18.32,-46.716,2014-05
2014-05-24,Central,Office Supplies,48.816,-11.5938,2014-05
2014-05-24,Central,Office Supplies,1.188,-1.9602,2014-05
2011-12-02,East,Technology,119.8,29.95,2011-12
2011-10-03,South,Office Supplies,61.568,4.6176,2011-10
2011-10-03,South,Office Supplies,6.192,0.4644,2011-10
2013-07-30,South,Office Supplies,2.214,-1.476,2013-07
2014-11-03,South,Office Supplies,5.32,2.6068,2014-11
2014-11-03,South,Furniture,975.92,292.776,2014-11
2014-11-03,South,Technology,2249.91,517.4793,2014-11
2014-11-03,South,Office Supplies,59.92,16.7776,2014-11
2014-03-09,West,Office Supplies,171.2,64.2,2014-03
2014-03-09,West,Office Supplies,3.36,0.8736,2014-03
2011-12-16,Central,Office Supplies,114.2,52.532,2011-12
2013-11-29,South,Furniture,182.67,52.9743,2013-11
2013-11-29,South,Technology,101.7,6.102,2013-11
2013-11-29,South,Office Supplies,1126.02,56.301,2013-11
2013-11-29,South,Office Supplies,1263.3,315.825,2013-11
2013-12-24,West,Office Supplies,8.82,2.5578,2013-12
2013-12-24,West,Office Supplies,37.94,18.2112,2013-12
2013-12-24,West,Office Supplies,4.2,1.176,2013-12
2013-12-24,West,Office Supplies,227.28,2.2728,2013-12
2013-12-24,West,Office Supplies,47.9,22.992,2013-12
2013-12-24,West,Office Supplies,61.96,30.3604,2013-12
2013-12-24,West,Office Supplies,1117.92,55.896,2013-12
2011-10-15,East,Furniture,183.372,-7.8588,2011-10
2011-10-15,East,Office Supplies,7.968,2.8884,2011-10
2013-08-23,West,Office Supplies,26.352,-18.4464,2013-08
2014-12-18,West,Office Supplies,481.32,125.1432,2014-12
2014-12-18,West,Office Supplies,13.98,3.6348,2014-12
2014-03-08,East,Office Supplies,25.92,9.072,2014-03
2014-03-08,East,Office Supplies,91.59,42.1314,2014-03
2011-12-01,Central,Furniture,674.058,-19.2588,2011-12
2011-10-14,East,Office Supplies,22.92,11.0016,2011-10
2011-10-14,East,Office Supplies,269.9,16.194,2011-10
2011-11-18,East,Office Supplies,11.808,-8.6592,2011-11
2011-11-18,East,Technology,9.588,-2.0774,2011-11
2014-01-15,South,Office Supplies,18.336,6.6468,2014-01
2014-01-15,South,Office Supplies,36.288,12.7008,2014-01
2014-01-15,South,Technology,111.984,6.999,2014-01
2014-01-15,South,Office Supplies,5.97,-4.577,2014-01
2014-01-15,South,Office Supplies,2.508,-1.8392,2014-01
2012-09-24,West,Office Supplies,35.96,10.4284,2012-09
2012-09-24,West,Office Supplies,14.952,5.4201,2012-09
2014-10-10,Central,Office Supplies,67.144,5.8751,2014-10
2014-10-10,Central,Furniture,254.058,-32.6646,2014-10
2013-01-02,East,Furniture,173.94,38.2668,2013-01
2013-01-02,East,Technology,231.98,67.2742,2013-01
2014-08-20,Central,Office Supplies,2.296,-3.9032,2014-08
2014-12-26,South,Office Supplies,96.08,46.1184,2014-12
2014-12-26,South,Office Supplies,3.62,1.1946,2014-12
2014-12-26,South,Office Supplies,629.1,301.968,2014-12
2014-12-26,South,Technology,90.48,23.5248,2014-12
2014-09-11,East,Office Supplies,14.88,3.72,2014-09
2014-10-20,Central,Furniture,91.275,-67.5435,2014-10
2014-12-02,East,Office Supplies,19.44,9.3312,2014-12
2014-12-02,East,Furniture,897.15,251.202,2014-12
2011-09-02,East,Office Supplies,57.75,16.17,2011-09
2011-09-02,East,Office Supplies,14.94,7.0218,2011-09
2014-03-26,West,Office Supplies,23.1,6.93,2014-03
2012-09-28,West,Office Supplies,12.536,4.2309,2012-09
2012-09-28,West,Office Supplies,1.08,-0.792,2012-09
2012-09-28,West,Office Supplies,4.512,0.846,2012-09
2012-03-15,West,Technology,16.776,1.6776,2012-03
2014-01-07,South,Office Supplies,33.74,15.5204,2014-01
2011-01-14,West,Office Supplies,1325.85,238.653,2011-01
2011-01-14,West,Furniture,333.999,3.9294,2011-01
2011-01-14,West,Office Supplies,19.9,6.567,2011-01
2012-02-06,East,Furniture,1268.82,266.4522,2012-02
2012-02-06,East,Furniture,283.92,82.3368,2012-02
2012-02-06,East,Office Supplies,5.68,1.7608,2012-02
2014-12-22,Central,Office Supplies,375.34,18.767,2014-12
2013-09-06,West,Office Supplies,96.08,46.1184,2013-09
2013-09-06,West,Office Supplies,11.68,3.942,2013-09
2013-09-06,West,Office Supplies,4.36,1.7876,2013-09
2011-10-04,West,Office Supplies,29.24,13.7428,2011-10
2014-11-28,West,Office Supplies,117.488,41.1208,2014-11
2014-11-28,West,Furniture,18.84,6.0288,2014-11
2013-10-29,East,Office Supplies,12.42,5.2164,2013-10
2012-06-09,Central,Office Supplies,12.96,6.2208,2012-06
2014-12-09,West,Office Supplies,69.48,20.844,2014-12
2012-03-16,East,Technology,85.9,2.577,2012-03
2011-06-09,West,Office Supplies,18.06,4.6956,2011-06
2011-06-09,West,Office Supplies,79.14,36.4044,2011-06
2011-06-09,West,Furniture,37.4,14.212,2011-06
2012-03-20,Central,Office Supplies,2.512,-4.396,2012-03
2012-03-20,Central,Office Supplies,18.864,6.1308,2012-03
2013-11-19,West,Technology,61.192,6.1192,2013-11
2013-11-19,West,Office Supplies,67.84,18.3168,2013-11
2011-03-07,West,Furniture,48.712,5.4801,2011-03
2011-03-07,West,Office Supplies,17.94,4.6644,2011-03
2011-03-07,West,Office Supplies,242.94,4.8588,2011-03
2013-05-16,South,Office Supplies,7.764,-5.176,2013-05
2012-05-25,South,Technology,467.04,58.38,2012-05
2012-08-02,East,Technology,128.85,3.8655,2012-08
2012-08-02,East,Office Supplies,8.4,4.116,2012-08
2012-08-02,East,Technology,199.98,83.9916,2012-08
2012-08-02,East,Furniture,110.98,15.5372,2012-08
2013-11-07,South,Furniture,207.984,-28.5978,2013-11
2013-11-07,South,Office Supplies,36.112,12.6392,2013-11
2013-11-07,South,Furniture,35.568,5.7798,2013-11
2013-11-07,South,Office Supplies,88.768,31.0688,2013-11
2013-11-08,West,Office Supplies,12.9,6.321,2013-11
2012-09-18,South,Technology,717.12,152.388,2012-09
2012-12-07,East,Office Supplies,21.36,7.209,2012-12
2012-12-07,East,Office Supplies,6.688,2.3408,2012-12
2012-12-07,East,Technology,773.94,224.4426,2012-12
2013-12-10,Central,Office Supplies,20.568,1.5426,2013-12
2013-12-10,Central,Office Supplies,4.356,-11.7612,2013-12
2013-12-10,Central,Technology,19.04,-1.428,2013-12
2011-11-16,West,Office Supplies,5.22,2.4012,2011-11
2013-11-07,West,Office Supplies,84.84,22.9068,2013-11
2012-09-06,South,Office Supplies,7.24,1.1765,2012-09
2011-09-03,East,Office Supplies,14.4,7.056,2011-09
2013-04-25,West,Office Supplies,15.552,5.4432,2013-04
2013-04-25,West,Furniture,1325.76,149.148,2013-04
2013-04-25,West,Office Supplies,3.108,-2.1756,2013-04
2014-09-01,West,Office Supplies,6.672,2.1684,2014-09
2014-09-01,West,Technology,689.408,77.5584,2014-09
2014-12-08,Central,Office Supplies,1889.99,-2929.4845,2014-12
2012-12-18,South,Office Supplies,55.936,18.8784,2012-12
2012-12-18,South,Office Supplies,18.432,5.9904,2012-12
2012-12-18,South,Furniture,20.32,3.556,2012-12
2011-11-04,East,Office Supplies,52.064,18.8732,2011-11
2014-03-11,South,Office Supplies,48.784,3.6588,2014-03
2014-03-11,South,Office Supplies,13.092,-10.0372,2014-03
2013-01-31,West,Technology,109.592,8.2194,2013-01
2013-01-31,West,Office Supplies,56.7,27.783,2013-01
2014-05-08,West,Technology,79.99,28.7964,2014-05
2013-05-25,South,Office Supplies,69.5,20.155,2013-05
2013-05-25,South,Office Supplies,191.6,91.968,2013-05
2013-10-08,West,Office Supplies,10.56,5.0688,2013-10
2011-04-30,South,Technology,47.79,16.2486,2011-04
2012-11-10,Central,Office Supplies,714.3,207.147,2012-11
2012-11-09,East,Technology,2321.9,1114.512,2012-11
2012-11-09,East,Office Supplies,17.94,3.0498,2012-11
2012-09-07,East,Office Supplies,9.522,-6.9828,2012-09
2012-09-07,East,Technology,791.964,-131.994,2012-09
2012-09-07,East,Office Supplies,4.923,-3.9384,2012-09
2014-05-12,West,Furniture,209.979,-356.9643,2014-05
2014-07-22,East,Office Supplies,33.93,-22.62,2014-07
2014-07-22,East,Office Supplies,222.32,25.011,2014-07
2014-07-22,East,Technology,210.564,-52.641,2014-07
2011-11-24,East,Furniture,35.168,9.6712,2011-11
2011-11-24,East,Technology,1502.376,-250.396,2011-11
2011-11-15,West,Furniture,10.11,3.2352,2011-11
2011-11-15,West,Technology,772.47,146.7693,2011-11
2011-11-15,West,Office Supplies,20.46,5.3196,2011-11
2014-03-24,East,Office Supplies,347.58,17.379,2014-03
2013-12-19,West,Technology,72.64,21.792,2013-12
2013-12-19,West,Technology,772.47,146.7693,2013-12
2013-12-19,West,Furniture,39.92,11.1776,2013-12
2014-07-30,Central,Office Supplies,33.48,16.4052,2014-07
2014-07-30,Central,Technology,461.97,133.9713,2014-07
2014-07-30,Central,Office Supplies,137.62,60.5528,2014-07
2014-07-30,Central,Furniture,302.67,72.6408,2014-07
2011-09-02,Central,Technology,239.976,53.9946,2011-09
2014-01-30,West,Office Supplies,8.34,2.1684,2014-01
2014-01-30,West,Office Supplies,8.57,2.2282,2014-01
2014-01-30,West,Office Supplies,119.616,40.3704,2014-01
2013-12-27,East,Furniture,212.94,25.5528,2013-12
2013-12-27,East,Office Supplies,26.49,7.4172,2013-12
2012-08-09,Central,Furniture,687.4,48.118,2012-08
2011-04-06,West,Furniture,653.55,111.1035,2011-04
2011-04-06,West,Technology,33.9,2.034,2011-04
2014-11-18,Central,Technology,239.96,83.986,2014-11
2012-07-11,East,Furniture,199.836,-37.1124,2012-07
2012-07-11,East,Technology,716.0,193.32,2012-07
2012-07-11,East,Office Supplies,221.06,103.8982,2012-07
2013-11-11,West,Office Supplies,67.71,32.5008,2013-11
2013-11-11,West,Office Supplies,129.92,38.976,2013-11
2013-11-11,West,Furniture,467.46,191.6586,2013-11
2013-11-11,West,Office Supplies,61.4,28.858,2013-11
2013-11-11,West,Office Supplies,720.76,187.3976,2013-11
2013-11-11,West,Office Supplies,5.184,1.8144,2013-11
2013-11-11,West,Office Supplies,14.7,3.969,2013-11
2011-03-31,Central,Office Supplies,8.134,-13.8278,2011-03
2011-03-31,Central,Technology,79.984,13.9972,2011-03
2012-09-18,West,Office Supplies,18.54,8.7138,2012-09
2012-11-07,East,Office Supplies,24.4,7.93,2012-11
2014-05-20,South,Office Supplies,195.64,91.9508,2014-05
2012-01-03,Central,Technology,398.4,84.66,2012-01
2012-01-03,Central,Office Supplies,7.056,0.7938,2012-01
2012-01-03,Central,Furniture,1352.3976,-437.5404,2012-01
2012-09-08,West,Office Supplies,26.4,11.88,2012-09
2012-09-08,West,Office Supplies,41.88,0.8376,2012-09
2013-04-04,East,Office Supplies,99.846,-83.205,2013-04
2013-12-06,South,Technology,699.98,195.9944,2013-12
2013-12-06,South,Office Supplies,584.82,70.1784,2013-12
2012-05-08,Central,Office Supplies,43.98,21.99,2012-05
2012-05-08,Central,Technology,377.97,105.8316,2012-05
2012-05-08,Central,Furniture,123.96,11.1564,2012-05
2014-09-23,East,Technology,391.98,113.6742,2014-09
2014-12-01,South,Technology,383.976,81.5949,2014-12
2014-12-01,South,Furniture,1781.682,-653.2834,2014-12
2014-01-16,West,Office Supplies,21.4,6.206,2014-01
2011-08-08,Central,Technology,549.99,274.995,2011-08
2011-08-08,Central,Office Supplies,167.535,37.23,2011-08
2011-08-08,Central,Office Supplies,38.34,17.253,2011-08
2011-08-08,Central,Furniture,53.88,22.6296,2011-08
2011-08-08,Central,Technology,299.98,83.9944,2011-08
2012-11-05,West,Office Supplies,62.8,15.7,2012-11
2014-04-26,West,Office Supplies,13.904,4.5188,2014-04
2011-04-20,Central,Furniture,744.1,-95.67,2011-04
2011-04-20,Central,Office Supplies,44.84,5.605,2011-04
2011-04-20,Central,Furniture,401.59,-131.951,2011-04
2014-11-12,Central,Office Supplies,18.24,8.5728,2014-11
2014-11-26,West,Furniture,359.499,-29.6058,2014-11
2014-11-26,West,Office Supplies,10.48,2.8296,2014-11
2012-12-18,East,Office Supplies,20.736,7.2576,2012-12
2013-09-09,South,Technology,35.168,8.3524,2013-09
2013-09-09,South,Office Supplies,64.704,23.4552,2013-09
2013-06-07,East,Office Supplies,105.52,48.5392,2013-06
2012-06-19,Central,Office Supplies,5.792,-9.5568,2012-06
2012-03-05,East,Technology,466.158,-93.2316,2012-03
2012-03-05,East,Technology,10.312,-1.289,2012-03
2012-03-05,East,Office Supplies,2.556,-1.7892,2012-03
2014-08-05,West,Office Supplies,7.968,2.8884,2014-08
2014-08-05,West,Office Supplies,8.784,3.1842,2014-08
2014-12-31,West,Office Supplies,3.024,-0.6048,2014-12
2012-05-23,East,Office Supplies,51.45,13.8915,2012-05
2011-12-06,Central,Office Supplies,14.016,-31.536,2011-12
2011-12-06,Central,Furniture,214.95,-120.372,2011-12
2011-12-06,Central,Technology,35.04,-7.008,2011-12
2011-12-06,Central,Furniture,10.776,-4.8492,2011-12
2011-12-06,Central,Office Supplies,4.6,-8.05,2011-12
2011-12-06,Central,Office Supplies,35.168,-8.3524,2011-12
2012-08-07,West,Office Supplies,19.152,6.4638,2012-08
2011-03-17,Central,Office Supplies,4.448,0.3336,2011-03
2011-03-17,Central,Office Supplies,5.184,1.8792,2011-03
2011-03-17,Central,Office Supplies,15.552,5.4432,2011-03
2012-03-26,East,Office Supplies,40.032,12.51,2012-03
2012-03-26,East,Technology,16.776,5.0328,2012-03
2011-12-14,South,Furniture,186.304,13.9728,2011-12
2012-09-19,South,Technology,66.36,23.226,2012-09
2014-04-26,South,Office Supplies,42.048,5.256,2014-04
2014-04-26,South,Office Supplies,67.92,6.792,2014-04
2011-10-18,East,Office Supplies,52.512,19.692,2011-10
2011-10-18,East,Office Supplies,186.912,-35.046,2011-10
2011-10-18,East,Office Supplies,10.048,3.14,2011-10
2012-11-13,Central,Furniture,17.496,-7.4358,2012-11
2013-01-31,Central,Office Supplies,15.552,5.4432,2013-01
2013-11-18,West,Office Supplies,10.776,3.3675,2013-11
2014-07-26,East,Office Supplies,3.304,1.0738,2014-07
2014-11-12,East,Office Supplies,35.48,0.0,2014-11
2012-09-26,East,Office Supplies,34.44,16.1868,2012-09
2012-09-26,East,Technology,629.93,296.0671,2012-09
2012-09-26,East,Office Supplies,79.056,28.6578,2012-09
2011-04-04,South,Office Supplies,232.55,9.302,2011-04
2011-04-04,South,Technology,99.98,42.9914,2011-04
2011-04-04,South,Office Supplies,19.44,9.3312,2011-04
2011-04-04,South,Office Supplies,12.96,6.3504,2011-04
2011-09-14,East,Furniture,464.292,-108.3348,2011-09
2011-09-14,East,Office Supplies,68.46,31.4916,2011-09
2011-09-14,East,Technology,2799.96,1371.9804,2011-09
2011-09-14,East,Office Supplies,601.3,198.429,2011-09
2011-09-14,East,Technology,16.99,4.4174,2011-09
2011-09-14,East,Technology,287.97,80.6316,2011-09
2011-09-14,East,Office Supplies,44.82,21.0654,2011-09
2014-12-30,West,Furniture,101.12,37.4144,2014-12
2012-06-21,South,Technology,107.976,37.7916,2012-06
2014-11-27,East,Office Supplies,58.73,14.6825,2014-11
2014-11-27,East,Office Supplies,93.344,32.6704,2014-11
2013-10-24,West,Office Supplies,17.05,8.184,2013-10
2012-12-14,West,Office Supplies,8.096,2.7324,2012-12
2013-11-14,Central,Furniture,30.36,13.0548,2013-11
2014-09-30,East,Office Supplies,23.34,10.9698,2014-09
2014-09-30,East,Office Supplies,51.55,24.2285,2014-09
2012-11-08,West,Technology,119.9,43.164,2012-11
2013-04-02,East,Furniture,1317.492,292.776,2013-04
2013-04-02,East,Office Supplies,63.84,18.5136,2013-04
2013-04-02,East,Office Supplies,3.592,1.1225,2013-04
2014-02-03,West,Furniture,86.26,29.3284,2014-02
2014-02-03,West,Office Supplies,139.04,38.9312,2014-02
2014-02-03,West,Office Supplies,46.8,16.38,2014-02
2014-12-25,West,Furniture,8.544,1.9224,2014-12
2014-12-25,West,Furniture,842.376,105.297,2014-12
2011-06-21,East,Technology,1214.85,352.3065,2011-06
2014-03-07,West,Office Supplies,67.78,16.945,2014-03
2014-09-26,West,Office Supplies,39.9,10.374,2014-09
2011-06-30,East,Office Supplies,2.688,0.84,2011-06
2011-06-30,East,Office Supplies,6.6,2.904,2011-06
2012-08-07,Central,Office Supplies,28.4,13.064,2012-08
2012-08-07,Central,Furniture,212.94,34.0704,2012-08
2014-07-01,Central,Technology,1001.584,125.198,2014-07
2014-07-01,Central,Furniture,569.058,-178.8468,2014-07
2014-07-01,Central,Furniture,14.224,-10.3124,2014-07
2012-10-26,West,Technology,105.584,9.2386,2012-10
2012-10-26,West,Technology,68.72,-14.603,2012-10
2011-07-30,West,Furniture,1367.84,259.8896,2011-07
2013-11-19,Central,Furniture,301.96,33.2156,2013-11
2012-07-06,West,Furniture,170.352,-17.0352,2012-07
2011-11-10,Central,Office Supplies,3.9,1.521,2011-11
2011-11-10,Central,Office Supplies,12.84,5.778,2011-11
2011-11-10,Central,Office Supplies,15.84,7.128,2011-11
2011-11-10,Central,Furniture,563.94,112.788,2011-11
2011-11-10,Central,Office Supplies,62.94,11.9586,2011-11
2011-11-10,Central,Office Supplies,535.41,160.623,2011-11
